isbn,book_title,num_printed,num_pages,price,edition,print_series,category_id,category_name,publisher_id,publisher_name,city,manager_name,publisher_revenue,author_id,author_name,author_age,author_revenue,publish_date
2525362613,book_title07304,20000,89,141.4,2,77,7,Non-fiction,195,publisher_name0195,7,manager_name46,1131200.0,270,author_name0270,76,1696800.0,2016-12-21 00:00:00
4498131784,book_title07305,27000,501,115.4,5,43,25,True Crime,195,publisher_name0195,7,manager_name46,1246320.0,270,author_name0270,76,1869479.9999999998,2011-11-01 00:00:00
6761026160,book_title07306,24000,1898,146.7,3,69,11,Women's Fiction,195,publisher_name0195,7,manager_name46,1408320.0,270,author_name0270,76,2112480.0,2020-05-07 00:00:00
7334394609,book_title07307,35000,1964,146.2,7,67,18,Self-help,195,publisher_name0195,7,manager_name46,2046800.0,270,author_name0270,76,3070199.9999999995,2014-12-23 00:00:00
9273675166,book_title07308,41000,897,113.7,5,66,33,Magical Realism,195,publisher_name0195,7,manager_name46,1864680.0000000002,270,author_name0270,76,2797020.0,2011-12-25 00:00:00
1400779978,book_title07309,39000,478,184.6,2,49,11,Women's Fiction,195,publisher_name0195,7,manager_name46,2879760.0,270,author_name0270,76,4319640.0,2016-04-23 00:00:00
8975688300,book_title07310,50000,1574,16.1,4,9,17,Memoir,195,publisher_name0195,7,manager_name46,322000.00000000006,270,author_name0270,76,483000.0,2000-03-05 00:00:00
2340589940,book_title07311,38000,902,57.1,4,34,9,Romance Novel,195,publisher_name0195,7,manager_name46,867920.0000000001,270,author_name0270,76,1301880.0,2010-01-28 00:00:00
3763106715,book_title07312,12000,380,162.8,8,13,25,True Crime,196,publisher_name0196,2,manager_name31,781440.0,271,author_name0271,30,1172160.0,2007-12-10 00:00:00
2003699989,book_title07313,42000,397,70.5,1,65,4,Historical Fiction,196,publisher_name0196,2,manager_name31,1184400.0000000002,271,author_name0271,30,1776599.9999999998,2011-07-22 00:00:00
3121487804,book_title07314,49000,1242,68.9,8,1,4,Historical Fiction,196,publisher_name0196,2,manager_name31,1350440.0,271,author_name0271,30,2025660.0000000002,2005-03-14 00:00:00
8843391038,book_title07315,23000,1402,22.1,6,41,18,Self-help,196,publisher_name0196,2,manager_name31,203320.00000000003,271,author_name0271,30,304980.0,2015-02-04 00:00:00
5207893780,book_title07316,28000,1395,59.0,3,38,24,Humor,196,publisher_name0196,2,manager_name31,660800.0,271,author_name0271,30,991200.0,2022-09-16 00:00:00
9043784260,book_title07317,30000,1339,143.7,4,43,18,Self-help,196,publisher_name0196,2,manager_name31,1724400.0,271,author_name0271,30,2586599.9999999995,2001-12-21 00:00:00
4559366606,book_title07318,39000,1242,91.5,5,68,19,Fantasy,196,publisher_name0196,2,manager_name31,1427400.0,271,author_name0271,30,2141100.0,2005-05-20 00:00:00
4340012582,book_title07319,25000,511,61.4,2,17,34,Social science,196,publisher_name0196,2,manager_name31,614000.0,271,author_name0271,30,920999.9999999999,2011-12-06 00:00:00
7781258969,book_title07320,43000,789,196.5,8,3,32,Contemporary Literature,196,publisher_name0196,2,manager_name31,3379800.0000000005,271,author_name0271,30,5069700.0,2011-03-22 00:00:00
2997491558,book_title07321,24000,1268,159.9,2,70,21,Biography,196,publisher_name0196,2,manager_name31,1535040.0000000002,271,author_name0271,30,2302560.0,2005-12-12 00:00:00
3056468699,book_title07322,32000,1958,26.5,4,44,40,Satire,196,publisher_name0196,2,manager_name31,339200.00000000006,271,author_name0271,30,508799.99999999994,2013-08-01 00:00:00
6515553259,book_title07323,13000,1990,62.2,6,52,35,Autobiography,196,publisher_name0196,2,manager_name31,323440.00000000006,271,author_name0271,30,485160.0,2015-11-12 00:00:00
9120351340,book_title07324,24000,1814,134.7,7,34,6,Mystery,196,publisher_name0196,2,manager_name31,1293120.0,271,author_name0271,30,1939679.9999999998,2013-06-12 00:00:00
3196874488,book_title07325,32000,794,84.6,2,80,12,Young Adult Fiction,196,publisher_name0196,2,manager_name31,1082879.9999999998,271,author_name0271,30,1624320.0,2000-07-14 00:00:00
4273138522,book_title07326,27000,1359,66.2,6,38,5,Science Fiction,196,publisher_name0196,2,manager_name31,714960.0000000001,271,author_name0271,30,1072440.0,2005-05-13 00:00:00
5526436992,book_title07327,42000,1897,101.7,3,80,10,Thriller,196,publisher_name0196,2,manager_name31,1708560.0000000002,271,author_name0271,30,2562840.0,2017-01-18 00:00:00
3737591380,book_title07327,16000,82,76.4,4,71,16,Graphic Novel,196,publisher_name0196,2,manager_name31,488960.00000000006,271,author_name0271,30,733440.0,2015-02-07 00:00:00
6603659531,book_title07328,15000,1377,177.2,2,53,19,Fantasy,196,publisher_name0196,2,manager_name31,1063200.0,271,author_name0271,30,1594800.0,2005-05-20 00:00:00
6474455563,book_title07329,20000,124,14.0,4,66,17,Memoir,196,publisher_name0196,2,manager_name31,112000.00000000001,271,author_name0271,30,168000.0,2007-12-21 00:00:00
8575470828,book_title07330,44000,551,164.5,5,1,29,Historical Romance,196,publisher_name0196,2,manager_name31,2895200.0,271,author_name0271,30,4342800.0,2014-01-24 00:00:00
8262661843,book_title07331,15000,81,8.8,6,7,8,Genre Fiction,196,publisher_name0196,2,manager_name31,52800.00000000001,271,author_name0271,30,79200.0,2010-03-02 00:00:00
3591362279,book_title07332,22000,1390,126.5,8,76,32,Contemporary Literature,196,publisher_name0196,2,manager_name31,1113200.0,271,author_name0271,30,1669799.9999999998,2010-09-15 00:00:00
9419234993,book_title07333,25000,558,119.9,1,8,2,Narrative,196,publisher_name0196,2,manager_name31,1199000.0000000002,271,author_name0271,30,1798500.0,2009-08-23 00:00:00
3398717063,book_title07334,11000,1382,192.0,5,42,23,Adventure Fiction,196,publisher_name0196,2,manager_name31,844800.0000000001,271,author_name0271,30,1267199.9999999998,2000-12-27 00:00:00
5661367762,book_title07335,18000,895,87.0,7,51,33,Magical Realism,196,publisher_name0196,2,manager_name31,626400.0000000001,271,author_name0271,30,939599.9999999999,2000-06-10 00:00:00
8794126603,book_title07336,42000,1803,18.1,5,49,12,Young Adult Fiction,196,publisher_name0196,2,manager_name31,304080.00000000006,271,author_name0271,30,456120.00000000006,2005-07-04 00:00:00
1533692737,book_title07337,42000,338,161.2,3,21,35,Autobiography,196,publisher_name0196,2,manager_name31,2708160.0,271,author_name0271,30,4062239.9999999995,2009-10-17 00:00:00
4002658672,book_title07338,27000,1656,195.2,7,22,22,Historical Fantasy,196,publisher_name0196,2,manager_name31,2108160.0,271,author_name0271,30,3162239.9999999995,2004-03-13 00:00:00
3462086008,book_title07339,41000,1110,58.4,8,31,35,Autobiography,196,publisher_name0196,2,manager_name31,957760.0,271,author_name0271,30,1436640.0,2010-10-13 00:00:00
2279364793,book_title07340,39000,570,178.2,2,44,26,Contemporary Romance,196,publisher_name0196,2,manager_name31,2779920.0,271,author_name0271,30,4169879.9999999995,2013-04-04 00:00:00
8117753045,book_title07341,22000,1403,33.5,7,13,32,Contemporary Literature,196,publisher_name0196,2,manager_name31,294800.0,271,author_name0271,30,442199.99999999994,2010-07-14 00:00:00
9449484314,book_title07342,49000,1257,178.6,4,36,4,Historical Fiction,196,publisher_name0196,2,manager_name31,3500560.0,271,author_name0271,30,5250840.0,2019-02-01 00:00:00
8196826156,book_title07343,38000,213,33.4,3,32,32,Contemporary Literature,196,publisher_name0196,2,manager_name31,507680.0,271,author_name0271,30,761520.0,2004-02-10 00:00:00
1365038757,book_title07344,10000,836,96.4,1,32,10,Thriller,196,publisher_name0196,2,manager_name31,385600.0,271,author_name0271,30,578400.0,2006-01-05 00:00:00
3213905887,book_title07345,35000,1225,63.4,3,70,25,True Crime,196,publisher_name0196,2,manager_name31,887600.0,271,author_name0271,30,1331400.0,2013-03-03 00:00:00
3859322765,book_title07346,36000,289,188.5,8,19,31,New adult Fiction,196,publisher_name0196,2,manager_name31,2714400.0,271,author_name0271,30,4071600.0,2000-05-01 00:00:00
7843008245,book_title07347,48000,1204,146.0,3,73,26,Contemporary Romance,196,publisher_name0196,2,manager_name31,2803200.0000000005,271,author_name0271,30,4204800.0,2007-07-12 00:00:00
1135418215,book_title07348,17000,166,100.9,7,26,33,Magical Realism,196,publisher_name0196,2,manager_name31,686120.0000000001,271,author_name0271,30,1029180.0,2009-12-08 00:00:00
1041434347,book_title07349,38000,1146,9.4,3,3,22,Historical Fantasy,196,publisher_name0196,2,manager_name31,142880.0,271,author_name0271,30,214320.0,2000-02-07 00:00:00
1076648371,book_title07350,26000,1241,62.3,3,70,29,Historical Romance,196,publisher_name0196,2,manager_name31,647920.0,271,author_name0271,30,971879.9999999999,2000-08-20 00:00:00
7443973663,book_title07351,48000,1149,110.9,5,31,1,Fiction,196,publisher_name0196,2,manager_name31,2129280.0000000005,271,author_name0271,30,3193920.0000000005,2008-05-21 00:00:00
6552085657,book_title07352,17000,1259,156.4,2,51,1,Fiction,196,publisher_name0196,2,manager_name31,1063520.0,271,author_name0271,30,1595280.0,2021-12-17 00:00:00
9504370871,book_title07353,45000,1888,51.4,6,50,38,Speculative Fiction,196,publisher_name0196,2,manager_name31,925200.0000000001,271,author_name0271,30,1387799.9999999998,2018-08-03 00:00:00
4978633009,book_title07354,49000,152,180.1,1,43,28,Action Fiction,196,publisher_name0196,2,manager_name31,3529960.0000000005,271,author_name0271,30,5294939.999999999,2023-06-03 00:00:00
6063121514,book_title07355,28000,890,157.1,5,52,3,Novel,196,publisher_name0196,2,manager_name31,1759520.0,271,author_name0271,30,2639279.9999999995,2018-09-20 00:00:00
8397225535,book_title07356,25000,175,4.4,2,72,4,Historical Fiction,196,publisher_name0196,2,manager_name31,44000.00000000001,271,author_name0271,30,66000.0,2017-09-10 00:00:00
3617852002,book_title07357,41000,1642,172.0,3,30,8,Genre Fiction,196,publisher_name0196,2,manager_name31,2820800.0,271,author_name0271,30,4231200.0,2009-11-01 00:00:00
5721934354,book_title07358,13000,1517,70.3,5,41,7,Non-fiction,196,publisher_name0196,2,manager_name31,365560.0,271,author_name0271,30,548340.0,2016-06-05 00:00:00
5141222748,book_title07359,24000,452,163.2,6,63,3,Novel,196,publisher_name0196,2,manager_name31,1566720.0,271,author_name0271,30,2350079.9999999995,2020-02-27 00:00:00
4466138774,book_title07360,31000,1768,126.2,4,51,12,Young Adult Fiction,196,publisher_name0196,2,manager_name31,1564880.0000000002,271,author_name0271,30,2347320.0,2012-07-16 00:00:00
5307661695,book_title07361,29000,867,43.0,2,43,35,Autobiography,196,publisher_name0196,2,manager_name31,498800.0,271,author_name0271,30,748200.0,2001-06-05 00:00:00
7722542176,book_title07362,18000,708,18.7,5,62,14,Short Story,196,publisher_name0196,2,manager_name31,134640.0,271,author_name0271,30,201959.99999999997,2009-11-01 00:00:00
6897451941,book_title07363,46000,893,79.2,5,64,5,Science Fiction,196,publisher_name0196,2,manager_name31,1457280.0000000002,271,author_name0271,30,2185920.0,2023-03-19 00:00:00
3887756430,book_title07364,24000,41,176.6,6,67,5,Science Fiction,196,publisher_name0196,2,manager_name31,1695360.0,271,author_name0271,30,2543040.0,2023-02-26 00:00:00
4233462784,book_title07365,10000,260,105.4,2,38,1,Fiction,196,publisher_name0196,2,manager_name31,421600.00000000006,271,author_name0271,30,632400.0,2003-04-08 00:00:00
5155832764,book_title07366,14000,834,178.4,7,28,29,Historical Romance,196,publisher_name0196,2,manager_name31,999040.0,272,author_name0272,64,1498560.0,2015-11-12 00:00:00
9802466202,book_title07367,26000,1095,41.9,8,80,5,Science Fiction,196,publisher_name0196,2,manager_name31,435760.00000000006,272,author_name0272,64,653639.9999999999,2002-10-06 00:00:00
3518761916,book_title07368,17000,956,102.6,3,63,9,Romance Novel,196,publisher_name0196,2,manager_name31,697680.0,272,author_name0272,64,1046519.9999999999,2019-04-02 00:00:00
4022463222,book_title07369,36000,1787,139.2,7,38,35,Autobiography,196,publisher_name0196,2,manager_name31,2004480.0,272,author_name0272,64,3006720.0,2006-09-23 00:00:00
8794680806,book_title07370,11000,1659,79.7,3,52,7,Non-fiction,196,publisher_name0196,2,manager_name31,350680.0,272,author_name0272,64,526020.0,2020-06-07 00:00:00
2066518021,book_title07371,24000,103,153.9,6,53,34,Social science,196,publisher_name0196,2,manager_name31,1477440.0,272,author_name0272,64,2216160.0,2004-05-22 00:00:00
1926397161,book_title07372,36000,123,123.3,1,53,6,Mystery,196,publisher_name0196,2,manager_name31,1775520.0,272,author_name0272,64,2663279.9999999995,2022-02-18 00:00:00
2846050318,book_title07373,38000,896,14.5,4,37,22,Historical Fantasy,196,publisher_name0196,2,manager_name31,220400.00000000003,272,author_name0272,64,330600.0,2020-02-21 00:00:00
8587250996,book_title07374,43000,121,33.2,3,13,15,History,196,publisher_name0196,2,manager_name31,571040.0,272,author_name0272,64,856560.0000000001,2000-03-02 00:00:00
7695893210,book_title07375,11000,1233,65.0,5,6,19,Fantasy,196,publisher_name0196,2,manager_name31,286000.0,272,author_name0272,64,429000.0,2001-11-23 00:00:00
2743144096,book_title07376,29000,1671,107.3,3,1,12,Young Adult Fiction,196,publisher_name0196,2,manager_name31,1244680.0,272,author_name0272,64,1867019.9999999998,2009-11-25 00:00:00
1442228130,book_title07377,44000,1624,172.1,3,25,4,Historical Fiction,196,publisher_name0196,2,manager_name31,3028960.0,272,author_name0272,64,4543440.0,2021-10-19 00:00:00
4047177703,book_title07378,39000,134,128.3,1,74,2,Narrative,196,publisher_name0196,2,manager_name31,2001480.0000000002,272,author_name0272,64,3002220.0,2021-12-22 00:00:00
1131441709,book_title07379,25000,1184,118.3,4,61,35,Autobiography,196,publisher_name0196,2,manager_name31,1183000.0,272,author_name0272,64,1774499.9999999998,2000-01-21 00:00:00
1573284833,book_title07380,25000,1340,27.3,8,66,30,Fantasy Fiction,196,publisher_name0196,2,manager_name31,273000.00000000006,272,author_name0272,64,409500.0,2007-06-12 00:00:00
2602869504,book_title07381,32000,743,122.8,6,5,17,Memoir,196,publisher_name0196,2,manager_name31,1571840.0000000002,272,author_name0272,64,2357759.9999999995,2007-12-19 00:00:00
7932732680,book_title07382,38000,993,71.3,4,66,15,History,196,publisher_name0196,2,manager_name31,1083760.0,272,author_name0272,64,1625639.9999999998,2007-05-16 00:00:00
9154224995,book_title07383,33000,1425,121.0,2,41,8,Genre Fiction,196,publisher_name0196,2,manager_name31,1597200.0000000002,272,author_name0272,64,2395800.0,2020-11-07 00:00:00
7323708126,book_title07384,26000,2000,189.6,6,14,24,Humor,196,publisher_name0196,2,manager_name31,1971840.0,272,author_name0272,64,2957759.9999999995,2016-09-08 00:00:00
3626071634,book_title07385,11000,973,100.5,3,1,27,Essay,196,publisher_name0196,2,manager_name31,442200.00000000006,272,author_name0272,64,663300.0,2007-05-22 00:00:00
6771864895,book_title07386,45000,1110,138.2,2,58,39,Poetry,196,publisher_name0196,2,manager_name31,2487600.0,272,author_name0272,64,3731399.9999999995,2014-07-04 00:00:00
2679469592,book_title07387,38000,212,128.3,5,77,37,Horror Fiction,196,publisher_name0196,2,manager_name31,1950160.0000000002,272,author_name0272,64,2925240.0,2019-04-21 00:00:00
3901054133,book_title07388,50000,1234,175.7,1,48,18,Self-help,196,publisher_name0196,2,manager_name31,3514000.0,272,author_name0272,64,5270999.999999999,2002-11-11 00:00:00
4906773046,book_title07389,29000,212,24.7,6,18,14,Short Story,196,publisher_name0196,2,manager_name31,286520.0,272,author_name0272,64,429779.99999999994,2001-09-23 00:00:00
1826025374,book_title07390,46000,1591,28.5,3,14,16,Graphic Novel,196,publisher_name0196,2,manager_name31,524400.0,272,author_name0272,64,786599.9999999999,2021-10-22 00:00:00
1798631561,book_title07391,26000,1331,160.5,2,50,27,Essay,196,publisher_name0196,2,manager_name31,1669200.0,272,author_name0272,64,2503800.0,2013-12-02 00:00:00
2309324337,book_title07392,15000,1090,138.0,1,1,18,Self-help,196,publisher_name0196,2,manager_name31,828000.0,272,author_name0272,64,1242000.0,2016-04-01 00:00:00
6714967927,book_title07393,10000,1482,59.0,5,54,14,Short Story,196,publisher_name0196,2,manager_name31,236000.0,272,author_name0272,64,354000.0,2008-01-05 00:00:00
4549434230,book_title07394,29000,174,97.2,3,73,36,Western Fiction,196,publisher_name0196,2,manager_name31,1127520.0,272,author_name0272,64,1691280.0,2011-04-03 00:00:00
1594566353,book_title07395,27000,1132,101.6,4,29,12,Young Adult Fiction,196,publisher_name0196,2,manager_name31,1097280.0,272,author_name0272,64,1645919.9999999998,2008-06-17 00:00:00
4740094927,book_title07396,41000,1858,169.0,1,72,20,Children's Literature,196,publisher_name0196,2,manager_name31,2771600.0000000005,272,author_name0272,64,4157399.9999999995,2013-11-12 00:00:00
2089288233,book_title07397,20000,1261,3.8,7,61,4,Historical Fiction,196,publisher_name0196,2,manager_name31,30400.0,272,author_name0272,64,45599.99999999999,2011-02-01 00:00:00
2071374620,book_title07398,18000,995,139.8,7,17,2,Narrative,196,publisher_name0196,2,manager_name31,1006560.0000000001,272,author_name0272,64,1509840.0000000002,2023-02-04 00:00:00
5557678337,book_title07399,15000,56,165.4,2,74,15,History,196,publisher_name0196,2,manager_name31,992400.0000000001,272,author_name0272,64,1488600.0,2009-05-23 00:00:00
5957680878,book_title07400,39000,1714,142.1,1,44,29,Historical Romance,196,publisher_name0196,2,manager_name31,2216760.0,272,author_name0272,64,3325139.9999999995,2005-09-17 00:00:00
2844668344,book_title07401,32000,511,7.0,8,72,27,Essay,196,publisher_name0196,2,manager_name31,89600.00000000001,272,author_name0272,64,134400.0,2017-03-04 00:00:00
8522158136,book_title07402,43000,1281,77.1,3,7,19,Fantasy,196,publisher_name0196,2,manager_name31,1326120.0,272,author_name0272,64,1989180.0,2008-01-18 00:00:00
4631445650,book_title07403,27000,1599,157.9,2,13,20,Children's Literature,196,publisher_name0196,2,manager_name31,1705320.0,272,author_name0272,64,2557980.0,2002-01-02 00:00:00
8804961860,book_title07404,40000,194,172.0,2,76,9,Romance Novel,196,publisher_name0196,2,manager_name31,2752000.0,272,author_name0272,64,4128000.0,2011-10-11 00:00:00
3836493141,book_title07405,22000,201,83.8,1,10,6,Mystery,196,publisher_name0196,2,manager_name31,737440.0000000001,272,author_name0272,64,1106159.9999999998,2016-12-14 00:00:00
9584350701,book_title07406,26000,1630,123.4,3,18,34,Social science,196,publisher_name0196,2,manager_name31,1283360.0000000002,272,author_name0272,64,1925040.0000000002,2023-04-24 00:00:00
4215240322,book_title07407,36000,1207,60.4,5,15,4,Historical Fiction,196,publisher_name0196,2,manager_name31,869760.0,272,author_name0272,64,1304639.9999999998,2012-03-14 00:00:00
5995049782,book_title07408,49000,421,22.4,2,15,11,Women's Fiction,196,publisher_name0196,2,manager_name31,439039.99999999994,272,author_name0272,64,658560.0,2014-06-12 00:00:00
8746085148,book_title07409,48000,1401,110.7,8,23,12,Young Adult Fiction,196,publisher_name0196,2,manager_name31,2125440.0,272,author_name0272,64,3188160.0,2002-12-14 00:00:00
8064602803,book_title07410,12000,442,114.6,2,56,30,Fantasy Fiction,196,publisher_name0196,2,manager_name31,550080.0,272,author_name0272,64,825119.9999999999,2005-12-10 00:00:00
6100927877,book_title07411,30000,438,2.1,6,64,34,Social science,196,publisher_name0196,2,manager_name31,25200.000000000004,273,author_name0273,16,37800.0,2015-03-14 00:00:00
3421943500,book_title07412,31000,557,53.0,6,27,21,Biography,197,publisher_name0197,8,manager_name114,657200.0000000001,273,author_name0273,16,985799.9999999999,2012-10-17 00:00:00
8102252601,book_title07413,41000,774,68.6,8,75,7,Non-fiction,197,publisher_name0197,8,manager_name114,1125040.0,273,author_name0273,16,1687559.9999999998,2000-11-18 00:00:00
3663185229,book_title07414,44000,1232,24.8,2,30,23,Adventure Fiction,197,publisher_name0197,8,manager_name114,436480.00000000006,273,author_name0273,16,654720.0,2015-12-02 00:00:00
2916465312,book_title07415,30000,1354,104.9,7,45,10,Thriller,197,publisher_name0197,8,manager_name114,1258800.0000000002,273,author_name0273,16,1888200.0,2010-02-04 00:00:00
5675412788,book_title07415,34000,446,66.8,6,46,6,Mystery,197,publisher_name0197,8,manager_name114,908480.0,273,author_name0273,16,1362720.0,2010-09-21 00:00:00
4020913871,book_title07416,42000,105,45.9,6,37,10,Thriller,197,publisher_name0197,8,manager_name114,771120.0,273,author_name0273,16,1156680.0,2000-10-27 00:00:00
8069237615,book_title07417,42000,1817,165.0,8,36,6,Mystery,197,publisher_name0197,8,manager_name114,2772000.0,273,author_name0273,16,4158000.0,2020-06-02 00:00:00
1080168950,book_title07418,43000,887,81.0,7,72,1,Fiction,197,publisher_name0197,8,manager_name114,1393200.0,273,author_name0273,16,2089800.0,2019-07-24 00:00:00
3164232936,book_title07419,49000,1948,2.7,8,66,2,Narrative,197,publisher_name0197,8,manager_name114,52920.0,273,author_name0273,16,79380.0,2000-01-27 00:00:00
3266467448,book_title07419,12000,1589,152.0,5,24,8,Genre Fiction,197,publisher_name0197,8,manager_name114,729600.0,273,author_name0273,16,1094400.0,2007-09-07 00:00:00
2990521593,book_title07420,39000,1286,39.4,4,34,30,Fantasy Fiction,197,publisher_name0197,8,manager_name114,614640.0,273,author_name0273,16,921959.9999999999,2006-11-20 00:00:00
3336139333,book_title07421,14000,755,15.7,5,48,6,Mystery,197,publisher_name0197,8,manager_name114,87920.0,273,author_name0273,16,131880.0,2023-09-25 00:00:00
7580483210,book_title07422,46000,967,99.3,6,62,11,Women's Fiction,197,publisher_name0197,8,manager_name114,1827120.0,273,author_name0273,16,2740680.0,2013-12-23 00:00:00
1323812638,book_title07423,42000,1985,100.2,5,46,24,Humor,197,publisher_name0197,8,manager_name114,1683360.0000000002,273,author_name0273,16,2525040.0,2002-05-21 00:00:00
6526859082,book_title07424,19000,1444,10.0,8,25,37,Horror Fiction,197,publisher_name0197,8,manager_name114,76000.0,273,author_name0273,16,114000.0,2001-01-22 00:00:00
7097019936,book_title07425,34000,1723,104.7,7,65,4,Historical Fiction,197,publisher_name0197,8,manager_name114,1423920.0,273,author_name0273,16,2135880.0,2023-09-19 00:00:00
7777630173,book_title07426,50000,190,56.3,4,79,16,Graphic Novel,197,publisher_name0197,8,manager_name114,1126000.0,273,author_name0273,16,1688999.9999999998,2019-01-12 00:00:00
9692113743,book_title07427,39000,1772,94.5,6,78,27,Essay,197,publisher_name0197,8,manager_name114,1474200.0000000002,273,author_name0273,16,2211300.0,2002-01-04 00:00:00
6690434628,book_title07428,38000,1711,64.3,6,55,32,Contemporary Literature,197,publisher_name0197,8,manager_name114,977360.0,273,author_name0273,16,1466040.0,2007-12-16 00:00:00
1175520462,book_title07429,35000,586,54.4,6,76,17,Memoir,197,publisher_name0197,8,manager_name114,761600.0,273,author_name0273,16,1142400.0,2001-09-16 00:00:00
7852112357,book_title07430,44000,1407,104.5,4,47,13,Literary Fiction,197,publisher_name0197,8,manager_name114,1839200.0000000002,273,author_name0273,16,2758800.0,2019-08-12 00:00:00
7313820699,book_title07431,29000,1903,130.4,4,5,13,Literary Fiction,197,publisher_name0197,8,manager_name114,1512640.0,273,author_name0273,16,2268960.0,2000-06-24 00:00:00
7621831118,book_title07432,29000,562,15.4,3,43,6,Mystery,197,publisher_name0197,8,manager_name114,178640.0,273,author_name0273,16,267960.0,2006-11-01 00:00:00
7591869484,book_title07433,13000,536,159.7,8,37,2,Narrative,197,publisher_name0197,8,manager_name114,830439.9999999999,273,author_name0273,16,1245660.0,2022-07-08 00:00:00
4277381297,book_title07434,19000,818,117.6,8,17,30,Fantasy Fiction,197,publisher_name0197,8,manager_name114,893760.0,273,author_name0273,16,1340639.9999999998,2004-09-24 00:00:00
6766441674,book_title07435,20000,70,108.0,4,2,10,Thriller,197,publisher_name0197,8,manager_name114,864000.0,273,author_name0273,16,1296000.0,2019-05-12 00:00:00
4806154445,book_title07436,29000,1238,61.0,8,51,30,Fantasy Fiction,197,publisher_name0197,8,manager_name114,707600.0000000001,273,author_name0273,16,1061400.0,2007-12-12 00:00:00
3118038066,book_title07437,14000,1107,7.7,5,20,30,Fantasy Fiction,197,publisher_name0197,8,manager_name114,43120.0,273,author_name0273,16,64680.0,2000-08-26 00:00:00
9972873467,book_title07438,48000,396,90.7,1,35,29,Historical Romance,197,publisher_name0197,8,manager_name114,1741440.0,273,author_name0273,16,2612160.0,2010-05-10 00:00:00
2044614367,book_title07439,32000,1088,53.3,5,75,22,Historical Fantasy,197,publisher_name0197,8,manager_name114,682240.0,273,author_name0273,16,1023359.9999999999,2022-10-12 00:00:00
2279707064,book_title07440,46000,1328,160.3,7,30,21,Biography,197,publisher_name0197,8,manager_name114,2949520.0,273,author_name0273,16,4424280.0,2010-04-20 00:00:00
8344912670,book_title07440,22000,1898,56.6,4,36,5,Science Fiction,197,publisher_name0197,8,manager_name114,498080.0,273,author_name0273,16,747120.0,2005-01-20 00:00:00
8005294164,book_title07441,11000,1232,98.8,1,49,4,Historical Fiction,197,publisher_name0197,8,manager_name114,434720.00000000006,273,author_name0273,16,652079.9999999999,2013-08-08 00:00:00
7512461478,book_title07442,20000,1044,36.8,6,79,29,Historical Romance,197,publisher_name0197,8,manager_name114,294400.0,273,author_name0273,16,441599.99999999994,2006-09-07 00:00:00
4035132822,book_title07443,14000,717,159.7,5,59,36,Western Fiction,197,publisher_name0197,8,manager_name114,894319.9999999999,273,author_name0273,16,1341480.0,2021-08-19 00:00:00
3627195728,book_title07444,35000,470,1.9,2,7,22,Historical Fantasy,197,publisher_name0197,8,manager_name114,26600.0,273,author_name0273,16,39900.0,2011-12-10 00:00:00
3912379594,book_title07445,47000,1718,7.8,7,21,34,Social science,197,publisher_name0197,8,manager_name114,146640.0,273,author_name0273,16,219960.0,2023-04-01 00:00:00
7563294054,book_title07446,14000,667,23.9,4,6,14,Short Story,197,publisher_name0197,8,manager_name114,133840.0,273,author_name0273,16,200759.99999999997,2006-10-26 00:00:00
5499621169,book_title07447,46000,655,134.0,2,68,39,Poetry,197,publisher_name0197,8,manager_name114,2465600.0,273,author_name0273,16,3698399.9999999995,2006-08-09 00:00:00
6772406505,book_title07448,45000,1744,80.1,4,43,24,Humor,197,publisher_name0197,8,manager_name114,1441800.0,273,author_name0273,16,2162700.0,2016-05-14 00:00:00
5753591062,book_title07449,13000,135,135.0,7,47,23,Adventure Fiction,197,publisher_name0197,8,manager_name114,702000.0,273,author_name0273,16,1053000.0,2004-04-01 00:00:00
6825158849,book_title07450,12000,1405,95.7,6,46,39,Poetry,197,publisher_name0197,8,manager_name114,459360.0,273,author_name0273,16,689040.0,2007-04-21 00:00:00
2013817379,book_title07451,40000,104,196.4,4,70,23,Adventure Fiction,197,publisher_name0197,8,manager_name114,3142400.0,273,author_name0273,16,4713600.0,2005-04-05 00:00:00
4700618119,book_title07452,26000,712,135.7,2,58,21,Biography,197,publisher_name0197,8,manager_name114,1411280.0,273,author_name0273,16,2116919.9999999995,2011-04-04 00:00:00
9181972602,book_title07453,27000,665,11.7,4,50,9,Romance Novel,197,publisher_name0197,8,manager_name114,126359.99999999999,274,author_name0274,40,189540.0,2021-08-18 00:00:00
8718022161,book_title07454,27000,1402,146.9,5,76,24,Humor,197,publisher_name0197,8,manager_name114,1586520.0000000002,274,author_name0274,40,2379780.0,2006-04-02 00:00:00
1554115208,book_title07455,37000,279,62.5,4,30,23,Adventure Fiction,197,publisher_name0197,8,manager_name114,925000.0,274,author_name0274,40,1387500.0,2017-10-11 00:00:00
3215169392,book_title07456,25000,1748,66.3,8,21,27,Essay,197,publisher_name0197,8,manager_name114,663000.0,274,author_name0274,40,994499.9999999999,2002-11-10 00:00:00
5249898794,book_title07457,25000,1852,103.3,7,46,31,New adult Fiction,197,publisher_name0197,8,manager_name114,1033000.0,274,author_name0274,40,1549500.0,2019-05-07 00:00:00
9251136827,book_title07458,29000,1343,108.9,2,28,10,Thriller,197,publisher_name0197,8,manager_name114,1263240.0,274,author_name0274,40,1894860.0,2022-09-03 00:00:00
