isbn,title,pages,price,edition_num,print_series,category_id
1607807979,book_title05090,1532,186.7,4,62,37
3154145423,book_title05091,1538,128.1,1,64,3
6268373840,book_title05092,794,80.0,1,71,40
2775522984,book_title05093,328,164.8,4,31,9
1085526139,book_title05094,470,104.9,7,14,37
2208535238,book_title05095,61,102.2,8,68,39
1300240587,book_title05096,1632,35.2,8,71,34
2348347663,book_title05097,740,99.1,4,66,34
9443308966,book_title05098,1130,195.2,1,54,13
7155782442,book_title05099,1956,16.3,5,30,30
2571809868,book_title05100,1225,19.3,2,68,2
5553109249,book_title05101,957,35.4,2,75,32
9226492851,book_title05102,1471,97.9,4,32,15
7203391011,book_title05103,767,161.1,3,44,35
5937133441,book_title05104,1915,152.7,4,13,10
4768785253,book_title05105,1759,188.2,1,44,37
4777577381,book_title05106,1470,161.2,3,25,6
9680524574,book_title05107,379,198.8,7,29,33
6285318949,book_title05108,71,197.8,5,50,11
8780254728,book_title05109,1882,140.2,5,4,37
2601016282,book_title05110,771,141.1,8,29,10
8283257899,book_title05111,879,105.6,3,77,33
5836805836,book_title05112,279,117.7,6,15,14
7278331060,book_title05113,712,185.9,2,38,2
4674242872,book_title05114,1950,43.8,6,31,32
4323100460,book_title05115,893,114.2,8,36,28
1172474005,book_title05116,258,165.1,1,79,34
4335895260,book_title05117,919,111.5,4,73,4
5994263838,book_title05118,98,73.9,7,74,19
1604028883,book_title05119,943,62.9,5,25,39
7031597340,book_title05120,1048,35.4,1,10,12
8052366650,book_title05121,930,22.0,1,16,12
2592071361,book_title05122,384,90.9,1,51,20
7056469953,book_title05123,1005,158.9,6,59,32
6374890813,book_title05124,1996,147.6,5,80,11
2934690898,book_title05125,1190,37.2,7,27,2
3028313267,book_title05126,1770,78.6,6,5,2
1813082277,book_title05127,104,152.5,1,5,5
5462733314,book_title05128,1038,53.0,7,6,11
7345996168,book_title05129,1417,116.4,5,77,5
3306424138,book_title05130,856,105.7,5,16,33
8032361048,book_title05131,1936,154.2,4,4,4
2653045647,book_title05132,728,78.9,8,32,19
9973172364,book_title05133,1996,182.7,6,27,14
3937960823,book_title05134,1532,76.4,6,32,6
1710188967,book_title05135,1973,81.1,8,20,22
5289890160,book_title05136,154,22.9,8,70,6
1063072497,book_title05137,1384,154.6,4,76,20
7183860713,book_title05138,1267,14.5,4,17,18
6636113032,book_title05139,1821,175.5,5,11,24
1240456708,book_title05140,1957,37.6,4,7,14
2235828555,book_title05141,1173,1.7,7,11,16
6228517305,book_title05142,1303,55.4,4,77,25
1290422938,book_title05143,1021,121.7,4,22,26
6824713697,book_title05144,1459,65.1,6,29,11
4541103872,book_title05145,104,47.8,6,78,9
9386248458,book_title05146,713,44.2,8,59,30
9783415505,book_title05147,1425,77.7,7,1,38
8892152734,book_title05148,501,40.7,5,9,26
6470075183,book_title05149,982,120.9,8,12,10
7890511488,book_title05150,1126,125.5,5,54,39
3653647909,book_title05151,1423,98.4,3,50,19
1859646523,book_title05152,1071,75.1,7,78,35
8863170189,book_title05153,1879,180.6,1,3,38
1957038579,book_title05154,316,60.4,4,64,34
9351770353,book_title05155,1151,90.1,3,57,7
9267346835,book_title05156,533,86.6,4,26,38
4560182255,book_title05157,420,79.6,8,29,19
3910579549,book_title05158,376,166.7,6,9,25
5490060893,book_title05159,1883,190.0,2,79,6
6403025892,book_title05160,1326,84.1,4,70,36
2265730143,book_title05161,534,14.9,2,9,40
4138868564,book_title05162,1540,24.3,7,58,3
1630431771,book_title05163,1511,173.4,4,77,20
2891113695,book_title05164,1372,77.9,8,14,25
8758523263,book_title05165,1655,96.1,7,60,6
4193834678,book_title05166,1640,153.3,6,59,19
2578150626,book_title05167,55,112.7,5,64,25
5333240842,book_title05168,635,92.3,6,11,25
5039876341,book_title05169,960,142.9,1,56,7
8982352886,book_title05170,1674,148.5,5,63,27
9151605456,book_title05171,863,113.7,4,69,18
5350182313,book_title05172,931,153.8,8,80,26
3054803293,book_title05173,285,142.0,7,38,4
8601166234,book_title05174,1706,193.6,8,22,19
2085957569,book_title05175,1802,155.7,6,36,12
2755192356,book_title05176,66,51.8,1,29,10
5536721723,book_title05177,1827,143.7,3,19,20
2789014111,book_title05178,1253,45.1,6,45,30
9378241114,book_title05179,175,120.4,1,21,37
3155286637,book_title05180,1775,71.6,1,15,40
5645316420,book_title05181,1886,113.5,7,32,14
9908153303,book_title05182,700,109.0,8,46,32
3368082836,book_title05183,436,68.0,4,4,28
8239961202,book_title05184,1680,11.0,8,4,35
6710803510,book_title05185,1641,18.5,8,79,33
7361889339,book_title05186,870,76.3,4,60,1
6498039408,book_title05187,881,23.0,7,8,23
6746239108,book_title05188,745,194.6,3,27,37
8010254714,book_title05189,1941,93.7,2,58,7
7913331448,book_title05190,498,15.9,7,22,25
2152365442,book_title05191,165,178.4,4,4,8
8762412475,book_title05192,891,62.0,5,4,26
9327738537,book_title05193,1800,4.5,7,24,14
9680487289,book_title05194,1602,160.8,3,57,39
3184435592,book_title05195,400,95.3,8,21,18
4635694997,book_title05196,1984,113.5,2,16,15
9719940659,book_title05197,655,108.6,6,75,26
4658796036,book_title05198,473,147.9,8,74,30
2176484227,book_title05199,1018,156.0,4,5,17
8506053595,book_title05200,1086,143.8,3,33,8
2309569473,book_title05201,1595,10.8,7,21,34
5727823980,book_title05202,1060,186.5,2,17,4
7731934734,book_title05203,1020,115.0,8,18,33
5291585041,book_title05204,1303,43.3,3,59,22
9764698879,book_title05205,1500,186.9,8,22,20
6037680099,book_title05206,639,70.0,2,4,28
6441009604,book_title05207,1007,104.2,7,28,37
3602178870,book_title05208,1417,83.4,8,56,34
1210246239,book_title05209,1015,26.7,4,23,13
7607954303,book_title05210,33,148.5,3,27,6
8000486487,book_title05211,509,12.7,5,50,18
4333165466,book_title05212,1568,183.0,8,68,23
1516489087,book_title05213,1629,125.4,7,50,32
2074645543,book_title05214,1204,38.7,5,8,17
6240392151,book_title05215,1180,191.6,2,1,22
9680401454,book_title05216,1781,143.8,7,14,1
8316845305,book_title05217,591,54.7,4,22,14
2948349977,book_title05218,450,6.0,4,18,1
1284764121,book_title05219,1398,48.2,1,10,33
8147143178,book_title05220,1207,60.3,5,44,8
9603604424,book_title05221,1071,109.4,8,29,15
4104618174,book_title05222,360,58.7,6,74,37
4419103675,book_title05223,1660,30.8,1,15,38
7843314881,book_title05224,673,13.1,2,25,30
5457173865,book_title05225,463,182.6,5,28,24
6712726823,book_title05226,1413,195.4,5,77,30
2243555964,book_title05227,1230,16.4,8,80,35
6522979441,book_title05228,1010,121.9,8,51,14
2111491486,book_title05229,225,25.9,7,7,27
4488908369,book_title05230,467,40.7,2,15,9
1986387362,book_title05231,1998,70.4,3,7,38
5519883142,book_title05232,500,57.7,7,78,22
7417833377,book_title05233,1198,38.6,7,72,37
3822270878,book_title05234,137,166.9,8,11,9
3787470771,book_title05235,336,2.6,7,37,28
2897288735,book_title05236,1098,139.9,3,57,6
9987721500,book_title05237,1558,104.7,2,44,39
5737616463,book_title05238,507,33.2,4,44,4
2292961265,book_title05239,1902,145.2,2,79,39
9163273429,book_title05240,276,164.1,3,37,25
9132389011,book_title05241,1938,96.1,7,7,37
9174768483,book_title05242,956,6.9,5,42,26
8129045389,book_title05243,1106,25.1,7,29,13
2401468303,book_title05244,689,143.7,1,46,27
5632277005,book_title05245,1064,157.6,1,44,34
1105268855,book_title05246,1056,33.4,6,44,8
5818753308,book_title05247,1096,7.9,1,64,1
1153656305,book_title05248,724,30.2,6,6,15
8188067497,book_title05249,1848,3.2,4,43,26
7099547171,book_title05250,652,86.4,4,18,8
5982383351,book_title05251,1803,104.0,8,16,2
4457818760,book_title05252,160,74.0,3,79,17
2235041941,book_title05253,1085,158.5,6,18,10
6762430261,book_title05254,1904,105.5,5,25,32
7489103745,book_title05255,748,95.4,4,70,20
5922258442,book_title05256,1327,9.1,6,19,36
7863423318,book_title05257,1704,53.2,5,28,28
3275482468,book_title05258,508,151.5,2,65,34
6605842922,book_title05259,1546,43.5,1,62,36
1911367806,book_title05260,1972,69.1,7,66,17
2228568602,book_title05261,1373,96.7,5,38,22
1466464646,book_title05262,727,188.9,4,80,35
7285156785,book_title05263,1571,185.8,2,71,20
2606956553,book_title05263,90,183.0,6,56,25
6968582606,book_title05264,1260,148.8,2,9,3
2897727410,book_title05265,537,184.4,6,74,3
5481035520,book_title05266,474,179.1,5,77,37
9764001976,book_title05267,224,170.5,5,68,24
8057182661,book_title05268,154,54.1,7,77,28
4264933287,book_title05269,487,72.1,1,31,36
6222710269,book_title05270,1734,73.8,4,75,7
5727941470,book_title05271,174,32.2,2,74,28
3145812037,book_title05272,458,171.3,8,11,16
2891415280,book_title05273,1919,114.3,4,58,22
9965759443,book_title05274,681,43.8,8,16,30
1589926056,book_title05275,1558,79.4,7,2,3
3720203369,book_title05275,1466,83.6,8,42,28
2070944332,book_title05276,1827,101.6,8,35,7
2954347010,book_title05277,79,163.8,5,66,10
2217898276,book_title05278,693,166.3,6,10,28
5909952959,book_title05279,355,157.1,3,7,5
6687867416,book_title05280,101,195.8,6,18,7
1241146140,book_title05281,203,104.3,7,21,23
7636850445,book_title05282,343,86.3,2,51,2
6031144564,book_title05283,834,187.8,7,46,3
8084190037,book_title05284,949,54.9,6,57,8
7233380762,book_title05285,962,5.0,4,76,33
9591004952,book_title05286,1985,175.2,1,19,22
9514546926,book_title05287,1231,146.8,6,61,14
7769032489,book_title05288,1326,144.2,7,21,29
9263135836,book_title05289,1117,192.7,2,63,26
7464450016,book_title05290,761,9.8,4,64,37
5160141861,book_title05291,288,193.9,8,37,38
1939489416,book_title05292,525,169.2,3,60,39
1951617351,book_title05293,1849,180.4,6,9,15
9714505244,book_title05294,1153,149.0,4,9,21
2491433143,book_title05295,282,19.3,2,43,29
9913794134,book_title05296,1503,128.1,5,3,29
9978947341,book_title05297,439,93.7,2,46,1
9161564932,book_title05298,271,65.0,8,28,34
7972311655,book_title05299,113,69.9,5,52,23
8197212306,book_title05300,133,62.2,1,6,7
8062091546,book_title05301,119,153.6,4,16,7
2805529335,book_title05302,1774,138.5,2,1,26
6067716072,book_title05303,1702,191.6,6,23,7
4216199627,book_title05304,1427,141.4,2,64,6
9969008368,book_title05305,1679,152.2,2,53,17
2712810614,book_title05306,629,185.6,6,42,26
9021380115,book_title05307,1773,129.3,3,42,13
4035409249,book_title05308,1833,118.7,6,62,39
2112451153,book_title05309,868,59.7,7,70,8
4777679652,book_title05310,1357,6.3,2,53,39
4696224444,book_title05311,867,45.4,3,23,15
3324159330,book_title05312,671,5.9,4,33,34
2981233266,book_title05313,801,134.8,2,60,24
7297465545,book_title05314,745,81.0,6,20,10
9229250309,book_title05315,1383,106.3,2,69,19
5856966386,book_title05316,1537,145.0,7,73,40
5838316858,book_title05317,694,120.9,5,38,32
3201887956,book_title05318,606,9.8,2,8,17
2015996255,book_title05319,1170,84.9,6,12,8
2723093705,book_title05320,250,6.5,7,51,35
1174471404,book_title05321,793,180.9,5,59,34
5269135928,book_title05322,1190,31.2,8,49,25
5898808549,book_title05323,765,197.5,1,66,25
8638579463,book_title05324,1918,35.5,2,50,17
8053058259,book_title05325,1754,129.2,2,10,8
5863718150,book_title05326,1944,196.1,5,5,23
9003978423,book_title05327,970,175.7,5,33,9
1266326330,book_title05328,99,157.6,8,16,21
8824749730,book_title05329,1573,199.2,8,78,26
4985873208,book_title05330,442,93.2,6,27,13
9151257868,book_title05331,175,186.5,4,74,37
2568995257,book_title05332,372,199.6,2,61,27
6480241552,book_title05333,117,23.7,5,31,22
3342192993,book_title05334,1313,150.8,3,10,37
9543195162,book_title05335,417,155.9,8,16,15
3098056936,book_title05336,181,93.8,3,37,27
6035893796,book_title05337,376,6.6,8,73,29
7498473669,book_title05338,658,4.4,7,79,14
4340529517,book_title05339,1953,31.1,3,18,33
4088401452,book_title05340,69,49.4,4,41,7
7493384544,book_title05341,967,53.1,3,55,23
1402300153,book_title05342,1293,186.6,3,58,21
2518132393,book_title05343,47,108.9,5,11,5
8649206719,book_title05344,1296,90.6,5,34,38
2627334536,book_title05345,1095,10.4,1,60,36
4990933564,book_title05346,301,82.9,8,15,40
5136142782,book_title05347,204,113.1,7,32,40
5372044613,book_title05348,1749,33.1,3,17,25
1707061876,book_title05349,1504,132.8,1,2,35
9837322165,book_title05350,1462,152.1,8,63,27
7201176216,book_title05351,488,175.1,2,70,14
1169558837,book_title05352,1412,100.4,1,27,34
3169163865,book_title05353,1307,40.6,8,46,30
6692034356,book_title05354,1451,162.8,4,23,6
5230671516,book_title05355,267,117.1,7,6,26
9441790329,book_title05356,1946,44.5,8,1,12
2958191071,book_title05357,1007,21.9,2,27,26
9641775753,book_title05358,1861,50.3,4,19,4
9044013869,book_title05359,225,59.5,2,72,24
5410044924,book_title05360,1652,119.5,1,68,20
6934878075,book_title05361,1759,155.3,1,64,12
7955245898,book_title05362,389,25.6,2,21,32
1608649640,book_title05363,118,44.0,3,78,13
9129398522,book_title05364,289,108.1,8,48,12
1946142231,book_title05365,1505,197.9,5,26,5
3141479888,book_title05366,803,40.9,3,44,39
1080973702,book_title05367,133,134.6,7,72,37
2972410350,book_title05368,566,179.3,1,66,18
3323743757,book_title05369,399,107.6,3,61,20
2425327288,book_title05370,1080,178.1,5,61,36
3248200170,book_title05371,574,107.2,2,77,20
3787424855,book_title05372,272,51.5,6,7,14
2736557379,book_title05373,837,145.3,3,47,8
9703187936,book_title05374,1358,93.8,4,12,37
7824281365,book_title05375,878,80.0,7,32,23
3694771677,book_title05376,861,124.1,6,32,39
2342083724,book_title05377,1966,186.3,6,49,25
1018085433,book_title05378,894,108.5,1,7,2
7728081478,book_title05379,1287,60.0,1,30,33
4676557539,book_title05380,1372,195.2,2,36,8
6867944316,book_title05381,488,94.6,3,24,38
6049045880,book_title05382,107,59.2,7,38,38
1578683390,book_title05383,379,141.4,4,24,15
6079201461,book_title05384,628,97.8,5,20,23
3190963052,book_title05385,890,162.2,5,72,6
7433612944,book_title05386,1204,87.8,1,18,25
9968303741,book_title05387,920,89.2,8,71,40
4501816931,book_title05388,1638,91.8,5,43,25
9464128847,book_title05389,663,40.9,1,39,13
6272939288,book_title05390,1523,170.1,1,19,12
4497092513,book_title05391,1875,89.6,2,68,14
1721448365,book_title05392,931,48.4,1,51,40
5346969494,book_title05393,97,90.6,2,58,11
9431086797,book_title05394,491,56.2,6,70,18
5759165328,book_title05395,1018,10.8,2,50,34
4406288818,book_title05396,1147,134.6,2,5,15
4581747720,book_title05397,683,83.8,2,41,31
5392237912,book_title05398,568,64.1,8,48,21
4034750496,book_title05399,1455,61.3,1,78,35
5343690983,book_title05400,65,117.7,2,23,10
3390305046,book_title05401,817,115.4,3,75,33
7607765726,book_title05402,201,141.8,5,62,37
9204858785,book_title05403,1248,82.1,6,76,27
8474175901,book_title05404,1774,118.2,5,57,13
5023459492,book_title05405,920,7.4,7,75,20
9797768756,book_title05406,1659,40.9,4,14,11
1516969008,book_title05407,1139,118.9,8,59,38
7459551293,book_title05408,159,130.6,7,7,39
6626617773,book_title05409,1941,83.4,1,43,9
9382560410,book_title05410,1680,25.2,7,2,40
6955757844,book_title05411,949,34.3,4,41,28
6617374590,book_title05412,1984,101.0,6,65,36
9102031828,book_title05413,1484,100.6,6,15,26
2328857550,book_title05414,146,168.8,6,51,26
2270523009,book_title05415,1959,79.5,7,4,21
9360797642,book_title05416,556,152.2,6,31,25
3257402036,book_title05417,282,176.5,4,12,3
1090120364,book_title05418,684,135.6,4,32,6
6523230375,book_title05419,280,189.6,3,17,8
8084352407,book_title05420,1108,27.7,2,10,31
2409062381,book_title05421,1876,74.2,6,67,22
8468965898,book_title05422,419,38.6,4,75,28
4473040748,book_title05423,1198,147.2,5,44,2
3712163227,book_title05424,1141,114.8,6,37,22
6391949834,book_title05425,847,160.9,7,57,8
2848910473,book_title05425,296,104.3,6,70,23
5695156578,book_title05426,48,98.3,8,73,23
8599003052,book_title05427,883,51.1,4,48,27
8782909270,book_title05428,1417,158.6,2,66,16
3425858607,book_title05429,1348,30.9,3,61,5
4740966590,book_title05430,1521,12.3,7,75,20
1322160398,book_title05431,1451,177.9,3,36,14
3939108247,book_title05432,1849,80.8,1,63,8
6065078524,book_title05433,1325,78.1,2,60,2
3640048921,book_title05434,1651,140.8,6,13,27
3992276290,book_title05435,649,7.7,5,47,3
5349450171,book_title05436,135,188.9,5,10,18
9197505578,book_title05436,322,154.1,4,5,8
7721725049,book_title05437,1601,152.1,4,80,39
7000109559,book_title05438,1115,21.8,1,34,40
7813056597,book_title05439,303,116.8,2,43,25
9582107620,book_title05440,1590,194.6,5,53,9
3929388600,book_title05441,1313,134.1,4,24,3
2064178822,book_title05442,1565,99.5,8,17,32
1772800175,book_title05443,1687,28.2,8,60,13
1077435071,book_title05444,484,163.3,1,79,4
5304182874,book_title05445,167,139.2,4,44,32
1389838893,book_title05446,72,114.6,5,11,36
8587610912,book_title05447,1403,186.1,7,31,31
3364367032,book_title05448,137,81.6,7,51,32
4886683024,book_title05449,900,76.9,7,63,10
1133793352,book_title05450,1774,99.1,2,74,34
3306711251,book_title05451,293,55.2,7,21,36
7735760308,book_title05452,1040,85.0,5,22,12
3271140513,book_title05453,358,82.9,4,7,29
7887178822,book_title05454,1024,131.8,6,74,10
2219210323,book_title05455,1319,103.1,4,3,27
1266519411,book_title05456,1373,53.4,4,71,34
9958370317,book_title05457,99,74.2,1,48,19
6025389554,book_title05458,1255,196.0,8,35,18
5381067984,book_title05459,1537,178.3,7,73,26
6158491428,book_title05460,283,126.1,5,24,18
3943239444,book_title05461,1283,154.8,7,7,15
2103490699,book_title05462,1190,136.9,2,10,12
7864753093,book_title05463,854,175.3,7,56,37
8121053986,book_title05464,1385,199.4,7,15,9
7324435292,book_title05465,117,129.9,2,62,6
8158638963,book_title05466,1449,20.0,4,75,38
7687462786,book_title05467,1862,20.4,1,8,16
6281108293,book_title05468,1731,156.9,7,36,35
6234196165,book_title05469,1230,184.7,1,72,34
6174853145,book_title05470,1284,182.7,7,42,8
5084838204,book_title05471,1688,6.5,1,54,10
1886608789,book_title05471,169,167.8,6,13,30
3323987525,book_title05472,1466,95.7,3,3,39
7584081902,book_title05473,1530,169.8,4,33,5
5623330559,book_title05474,1263,40.6,5,59,10
1994175226,book_title05475,256,129.4,5,49,19
3543418670,book_title05476,1628,186.5,6,8,35
4460251057,book_title05477,441,198.0,4,2,19
7946314539,book_title05478,977,87.6,7,43,37
1178275506,book_title05479,997,50.6,7,65,40
5130152565,book_title05480,222,135.5,4,63,13
9322628907,book_title05481,135,37.3,3,16,11
6841202199,book_title05482,1455,49.9,1,9,21
7024628752,book_title05483,1335,125.3,3,24,29
4441669818,book_title05484,1904,181.4,6,35,24
4329910982,book_title05485,1472,73.7,8,13,39
5291233586,book_title05486,148,32.1,3,15,29
8133349107,book_title05487,1585,25.3,5,71,29
4273092528,book_title05488,1270,194.9,5,10,36
8441781110,book_title05489,1779,6.3,2,4,9
5073942825,book_title05490,1320,163.6,4,54,15
2844751223,book_title05491,1250,86.4,2,18,21
9166774195,book_title05492,1205,120.6,3,55,13
9916548824,book_title05493,1683,187.0,8,62,25
3298168832,book_title05494,452,3.6,8,67,14
1265417325,book_title05494,595,152.5,1,79,24
7161599140,book_title05495,504,136.2,8,36,19
2999112852,book_title05496,1692,199.2,6,2,12
4915124640,book_title05497,123,66.3,7,36,17
8212642909,book_title05498,1363,60.4,7,77,5
1857389646,book_title05499,231,194.0,6,2,40
3492782585,book_title05500,148,12.0,7,35,18
5233824855,book_title05500,1310,91.0,5,74,34
4802389322,book_title05501,1444,17.4,6,68,28
2018560589,book_title05502,1109,156.8,3,11,21
6404104525,book_title05503,34,23.7,7,40,23
5510306871,book_title05504,570,152.6,1,9,39
2887371352,book_title05505,1993,149.3,1,24,26
3036950024,book_title05506,1081,154.7,1,9,21
8775904269,book_title05507,472,135.6,8,74,8
7248020016,book_title05508,778,10.0,5,59,40
8023737453,book_title05509,1796,96.0,8,22,2
3120798408,book_title05510,1720,35.8,7,54,32
7425889951,book_title05511,1551,126.2,5,70,22
4637309048,book_title05512,1071,188.0,5,30,33
8212508970,book_title05513,1501,56.8,6,63,20
1146369795,book_title05514,1278,83.7,7,51,40
6837546487,book_title05515,831,13.5,6,75,22
8830537601,book_title05516,713,124.8,5,59,20
1929536490,book_title05517,1452,170.9,2,27,5
9143638403,book_title05518,1655,61.1,2,59,8
7575197050,book_title05519,1819,7.2,3,47,26
8808230772,book_title05520,1010,161.2,5,48,38
8002869206,book_title05521,793,73.4,5,76,19
5547231579,book_title05522,421,112.8,3,23,17
6264783785,book_title05523,510,101.6,2,8,9
5519206616,book_title05524,541,190.9,7,44,5
9561940450,book_title05525,968,78.3,8,37,13
7058539624,book_title05526,491,58.2,7,15,11
8484453594,book_title05527,64,47.1,5,37,28
8280460020,book_title05528,247,149.0,6,60,13
1563693790,book_title05529,488,127.4,3,26,32
1298122143,book_title05530,93,33.3,5,58,9
7301334250,book_title05531,1441,28.0,8,32,10
3695457795,book_title05532,684,99.9,4,30,26
1443474961,book_title05533,167,10.5,8,27,1
8509750148,book_title05534,551,76.0,5,63,35
2306303591,book_title05535,235,176.5,8,54,40
2319318301,book_title05536,856,179.8,1,42,15
7269414209,book_title05537,698,76.1,6,50,38
2061880380,book_title05538,1562,87.6,6,77,13
3398859213,book_title05539,981,75.9,6,71,24
4112771992,book_title05540,1952,137.3,6,79,20
8430470289,book_title05541,1840,146.2,3,28,2
8771301410,book_title05542,916,92.4,2,11,31
5041110995,book_title05543,1203,121.9,7,31,4
4966138071,book_title05544,1761,138.2,8,1,20
3210759760,book_title05545,1262,168.7,5,25,13
5364204419,book_title05546,315,140.0,7,73,24
2597048072,book_title05547,113,64.0,1,76,3
8985056522,book_title05548,61,29.8,1,72,1
9385432443,book_title05549,91,113.7,2,13,31
7162522902,book_title05550,1393,87.9,3,41,15
2142077216,book_title05551,1013,159.3,6,66,13
3432064996,book_title05552,1031,62.5,4,42,31
7611596781,book_title05553,1368,83.5,8,46,35
1063979329,book_title05554,1794,96.1,1,5,33
2950351461,book_title05555,1083,41.1,6,12,3
6824608242,book_title05556,1623,103.2,8,77,10
6209559646,book_title05557,1896,143.7,3,18,3
8184852300,book_title05558,290,80.5,7,19,13
3154833191,book_title05559,908,173.3,1,69,21
6695964626,book_title05560,1848,146.0,2,66,2
7774610443,book_title05561,361,169.0,3,23,18
9789324614,book_title05562,1664,160.2,4,45,26
4037727413,book_title05563,993,6.4,5,78,6
4423754355,book_title05564,1314,115.3,5,18,9
5657173722,book_title05565,132,89.7,3,48,9
7703200873,book_title05566,541,96.7,8,17,33
1989890611,book_title05567,489,54.1,4,3,34
3574665064,book_title05568,1296,2.8,8,1,21
5734735220,book_title05569,1903,24.6,1,70,33
1368806238,book_title05570,1434,67.9,7,44,34
8769801992,book_title05571,928,5.7,4,11,39
3661196733,book_title05572,366,164.1,4,25,8
9644782949,book_title05573,543,95.3,7,32,3
6573130428,book_title05574,1381,185.2,1,7,24
1099582588,book_title05575,581,45.4,1,66,16
5321508079,book_title05576,1756,53.2,6,28,24
9568003622,book_title05577,297,173.2,5,75,35
3317655085,book_title05578,82,115.7,4,25,34
6656873362,book_title05579,1983,111.4,8,26,1
4194384181,book_title05580,450,152.6,1,59,36
7438905747,book_title05580,1531,46.5,1,70,27
6762625078,book_title05581,521,13.1,7,34,12
3918766224,book_title05582,1328,53.8,6,5,7
2393674601,book_title05583,642,130.4,2,30,20
8274343976,book_title05584,1613,45.8,4,74,35
2137482339,book_title05585,1020,39.2,1,54,10
8841496567,book_title05586,1749,146.4,1,29,36
2460606051,book_title05587,190,86.4,6,61,21
6691942880,book_title05588,1006,26.9,1,63,32
7914870861,book_title05589,165,20.1,4,4,13
7023944700,book_title05590,457,72.1,4,61,38
8297246474,book_title05591,612,104.7,3,9,20
8329463703,book_title05592,844,58.8,4,11,22
1639572249,book_title05593,1592,155.7,4,15,26
3047604130,book_title05594,1408,170.6,5,71,40
4310150741,book_title05595,366,20.6,3,33,13
1744728397,book_title05596,1518,108.8,8,12,32
8725299256,book_title05597,594,112.4,7,4,18
7240927249,book_title05598,1117,189.4,5,54,15
4329687724,book_title05599,1305,174.1,7,79,13
4141754901,book_title05600,400,61.2,3,24,11
2787268070,book_title05601,565,101.3,1,73,10
6462188387,book_title05602,340,171.5,3,54,33
2404269255,book_title05603,78,13.9,4,59,36
3693742442,book_title05604,1218,101.5,5,50,37
1695450915,book_title05605,182,64.9,4,67,34
7703994282,book_title05606,1458,68.6,2,49,29
1825331078,book_title05607,1830,191.1,6,17,21
3893890250,book_title05608,1793,189.3,2,15,15
5261264925,book_title05609,1922,173.4,8,30,27
3911821663,book_title05610,243,117.7,2,46,20
7724670966,book_title05611,353,128.4,4,68,16
2719922238,book_title05612,618,8.9,5,74,20
8654174411,book_title05613,1245,191.1,6,38,25
6694133455,book_title05614,1981,189.9,3,7,1
8654761826,book_title05615,218,125.0,3,17,17
7923618537,book_title05616,646,157.3,6,71,19
1249987840,book_title05617,1348,192.8,6,37,6
1025581078,book_title05618,1345,62.3,3,58,17
1313074345,book_title05619,307,161.1,3,14,8
6097429304,book_title05620,1789,98.7,6,77,32
3693272804,book_title05621,768,38.4,2,60,7
3720944234,book_title05622,492,143.9,3,79,9
7076017288,book_title05623,937,161.1,4,33,25
5754923496,book_title05624,534,194.3,8,36,34
9298733550,book_title05625,1772,107.1,7,45,40
2729665909,book_title05626,1788,161.1,1,71,14
7689924709,book_title05627,969,172.6,8,28,26
5245712039,book_title05628,1167,4.3,4,44,16
1586015366,book_title05629,1759,153.5,3,69,20
2236274666,book_title05630,1768,27.8,7,16,36
4663136948,book_title05631,1759,181.0,2,75,21
8478300201,book_title05632,129,196.6,4,72,22
6895261796,book_title05633,1459,14.1,6,35,12
1484332060,book_title05634,35,39.4,8,9,17
4965748918,book_title05635,258,66.0,3,38,5
6716550679,book_title05636,1953,35.4,5,13,2
3230709100,book_title05637,1245,161.7,4,8,13
1310600188,book_title05638,478,182.9,5,77,7
9507185038,book_title05639,681,127.3,3,40,15
7657231455,book_title05640,558,170.7,3,77,28
4656641140,book_title05641,1231,175.3,6,57,14
3478013638,book_title05642,1586,170.2,5,12,12
3241647021,book_title05643,1283,189.0,8,62,9
9932564897,book_title05644,118,101.8,2,5,17
8664499643,book_title05645,1058,64.5,8,10,29
5193492291,book_title05646,1498,104.0,8,42,19
5581488100,book_title05647,990,30.7,3,55,20
7671732180,book_title05648,655,73.0,1,44,27
1467381024,book_title05649,241,159.6,4,11,33
1904038176,book_title05650,1959,5.7,1,56,25
5727318220,book_title05651,1060,156.6,3,52,30
6483997173,book_title05652,1151,174.4,1,47,6
2908317448,book_title05653,1685,116.4,4,64,33
2200716534,book_title05654,644,105.4,4,46,5
4203584737,book_title05655,529,53.7,7,66,39
6808051582,book_title05656,205,197.6,8,75,4
6061084985,book_title05657,514,58.5,8,48,28
5982752346,book_title05658,64,12.7,4,17,19
6015346352,book_title05659,619,137.5,6,77,14
4142430310,book_title05660,1639,96.7,1,40,34
2922073569,book_title05661,116,62.2,8,49,8
1701675285,book_title05662,1149,181.7,8,32,2
5355381740,book_title05663,75,80.4,7,65,40
1169285289,book_title05664,698,78.9,6,79,2
2721614357,book_title05664,51,19.0,2,41,39
8769539808,book_title05665,1103,2.0,5,54,24
6380036251,book_title05666,1203,101.7,1,65,30
2655375787,book_title05667,1716,69.3,4,37,31
2893339503,book_title05668,1607,55.7,8,32,14
5433795321,book_title05669,1605,189.2,7,28,28
5852439919,book_title05670,954,84.2,5,9,14
7973214190,book_title05671,104,143.6,4,36,3
5634442252,book_title05672,1051,114.3,3,39,5
9565920215,book_title05673,1554,119.7,2,60,31
3574187571,book_title05674,1577,58.5,2,18,21
